realisation,dbottom,dhyp,dip,dtop,hdepth,hlat,hlon,is_point_source,length,mag,rake,shyp,strike,tect_type,width,zbot,ztor
ArielEast_REL03,10.991668125639823,7.457,40.0,0.0,4.66283,-38.835709,178.249969,False,8.05,6.155499118704817,112.15892310308641,0.5564,217.5,ACTIVE_SHALLOW,17.1,10.991668125639823,0.0
ArielEast_REL19,10.991668125639823,8.3273,40.0,0.0,5.22613,-38.836548,178.238358,False,8.05,6.478823291289297,81.48226475189084,1.1872,217.5,ACTIVE_SHALLOW,17.1,10.991668125639823,0.0
ArielEast_REL06,10.991668125639823,8.6703,40.0,0.0,5.55757,-38.810867,178.260574,False,8.05,6.655940015993331,39.89125402925771,-2.3037,217.5,ACTIVE_SHALLOW,17.1,10.991668125639823,0.0
ArielEast_REL14,10.991668125639823,3.6358,40.0,0.0,2.3451,-38.835709,178.29274,False,8.05,6.3295892924397075,103.46682212567043,-1.292,217.5,ACTIVE_SHALLOW,17.1,10.991668125639823,0.0
ArielEast_REL07,10.991668125639823,9.1771,40.0,0.0,5.72684,-38.823318,178.244858,False,8.05,6.4818259930995,117.72575877541124,-0.4855,217.5,ACTIVE_SHALLOW,17.1,10.991668125639823,0.0
ArielEast_REL12,10.991668125639823,10.694,40.0,0.0,6.84256,-38.810837,178.239822,False,8.05,6.420429227223952,107.27053463395329,-1.334,217.5,ACTIVE_SHALLOW,17.1,10.991668125639823,0.0
Whakaari03_REL12,7.966862208437371,6.1243,50.0,0.0,4.70877,-37.542328,177.08754,False,5.8,6.353761218255242,-99.55919192482985,-0.0347,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL02,7.966862208437371,4.6542,50.0,0.0,3.56029,-37.545639,177.098938,False,5.8,6.26859712114962,-99.55954561646405,-0.6289,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL05,7.966862208437371,5.3824,50.0,0.0,4.09625,-37.550751,177.084915,False,5.8,6.2176831062985345,-95.3607396520824,0.7187,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL01,7.966862208437371,6.2685,50.0,0.0,4.78534,-37.54689,177.080521,False,5.8,5.815779846653753,-71.91409959203764,0.7228,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL11,7.966862208437371,4.9096,50.0,0.0,3.78999,-37.543732,177.098297,False,5.8,6.159846745793032,-91.03100334945026,-0.6683,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL06,7.966862208437371,4.4723,50.0,0.0,3.40716,-37.559586,177.082779,False,5.8,6.100852177269205,-83.89132836453659,1.5725,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL07,7.966862208437371,1.1445,50.0,0.0,0.880503,-37.569977,177.103806,False,5.8,5.8776863257389405,-69.33762653718998,0.9566,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL09,7.966862208437371,8.1674,50.0,0.0,6.24008,-37.53688,177.0737,False,5.8,6.0557283168789136,-111.1908874009168,0.4465,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL03,7.966862208437371,7.9736,50.0,0.0,6.08695,-37.540848,177.070587,False,5.8,6.125828512206797,-66.69029576391537,0.9493,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL08,7.966862208437371,4.2588,50.0,0.0,3.25403,-37.547348,177.100891,False,5.8,5.940894316851722,-98.0143314595201,-0.5844,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL10,7.966862208437371,2.6734,50.0,0.0,1.97857,-37.542557,177.122818,False,5.8,5.897385813249077,-91.59494625684681,-2.3492,220.5,VOLCANIC,10.4,7.966862208437371,0.0
Whakaari03_REL04,7.966862208437371,7.1023,50.0,0.0,5.39786,-37.537231,177.084778,False,5.8,6.0560958327385,-105.34094011340008,-0.3277,220.5,VOLCANIC,10.4,7.966862208437371,0.0
WhirinakiALL_REL04,7.967433714816835,4.6366,60.0,0.0,4.0158,-38.323257,176.204971,False,5.95,5.849318728275387,-79.20833411986024,0.3514,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL06,7.967433714816835,7.0297,60.0,0.0,6.08847,-38.301788,176.213806,False,5.95,6.121513493030483,-99.47277607002691,-1.9478,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL05,7.967433714816835,5.946,60.0,0.0,5.0759,-38.325287,176.194122,False,5.95,5.966968817385948,-92.47496374097179,1.0745,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL08,7.967433714816835,4.3141,60.0,0.0,3.75672,-38.323547,176.207077,False,5.95,5.932688600925671,-101.13542661422964,0.2796,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL07,7.967433714816835,6.244,60.0,0.0,5.39758,-38.312256,176.206451,False,5.95,6.2749582261564765,-130.899206013106,-0.7065,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL09,7.967433714816835,5.6057,60.0,0.0,4.79305,-38.3125,176.211899,False,5.95,5.7999805607016865,-70.73797234443934,-1.0056,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL02,7.967433714816835,4.2581,60.0,0.0,3.67035,-38.318268,176.214951,False,5.95,5.91353362262105,-98.06527194973263,-0.6934,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL01,7.967433714816835,5.951,60.0,0.0,5.1385,-38.319977,176.198608,False,5.95,6.254676215820295,-85.6806460776997,0.3999,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL11,7.967433714816835,4.2085,60.0,0.0,3.67035,-38.322617,176.209152,False,5.95,6.025262712207431,-96.09886333877668,0.0708,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL03,7.967433714816835,6.2348,60.0,0.0,5.39758,-38.310379,176.208923,False,5.95,6.292183369497447,-72.299147421321,-0.9768,219.0,VOLCANIC,9.2,7.967433714816835,0.0
WhirinakiALL_REL10,7.967433714816835,2.0127,60.0,0.0,1.74884,-38.346909,176.202805,False,5.95,6.017578260600067,-114.22967352458235,2.3726,219.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL07,7.967433714816835,7.7696,60.0,0.0,6.65232,-38.316986,176.201584,False,3.4,5.5844563733661685,-96.73676051608395,0.0885,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL08,7.967433714816835,3.22,60.0,0.0,2.78968,-38.329361,176.222473,False,3.4,5.292660239296377,-95.76120733887082,-0.1873,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL04,7.967433714816835,5.3387,60.0,0.0,4.59224,-38.327698,176.206558,False,3.4,5.612510451731256,-104.45097004171645,0.6902,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL09,7.967433714816835,8.6339,60.0,0.0,7.33901,-38.31517,176.197311,False,3.4,5.5113033920793,-105.21050458795727,0.1295,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL05,7.967433714816835,6.9081,60.0,0.0,5.87979,-38.320862,176.203674,False,3.4,5.5111150588725755,-88.50608753377867,0.2467,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL06,7.967433714816835,3.5935,60.0,0.0,3.13303,-38.331039,176.216415,False,3.4,5.405520620758397,-108.87115326467104,0.4083,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL01,7.967433714816835,6.2349,60.0,0.0,5.36477,-38.323807,176.204483,False,3.4,5.676621594545377,-102.62704125321085,0.4143,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL02,7.967433714816835,6.3324,60.0,0.0,5.45061,-38.320038,176.20929,False,3.4,5.78917079433822,-83.86655603340732,-0.159,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL03,7.967433714816835,4.7456,60.0,0.0,4.07723,-38.324829,176.216095,False,3.4,5.333953679644068,-101.51295394380422,-0.1405,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Hossack_REL10,7.967433714816835,4.9583,60.0,0.0,4.2489,-38.324829,176.214371,False,3.4,5.233107199029224,-95.34726797155324,-0.0669,230.0,VOLCANIC,9.2,7.967433714816835,0.0
Inangahua_REL08,14.990663761154806,8.5569,45.0,0.0,5.73885,-41.882126,171.811081,False,7.7,6.7533461708312075,89.69296589307737,4.7511,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL29,14.990663761154806,14.481,45.0,0.0,10.0738,-41.884048,171.750671,False,7.7,7.15778162101032,95.16958610235157,6.6363,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL17,14.990663761154806,17.1232,45.0,0.0,11.7023,-41.788818,171.83194,False,7.7,6.865488092245246,116.82697477792152,-6.607,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL21,14.990663761154806,11.4388,45.0,0.0,7.98237,-41.885925,171.778305,False,7.7,7.109508807272708,91.8239653090024,6.064,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL12,14.990663761154806,15.4526,45.0,0.0,10.6042,-41.793777,171.843399,False,7.7,6.9936106662118585,79.56563419344293,-6.3845,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL20,14.990663761154806,9.0299,45.0,0.0,6.2115,-41.838287,171.86702,False,7.7,6.872341156158937,105.1928054046731,-2.2819,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL04,14.990663761154806,13.9514,45.0,0.0,9.57463,-41.819397,171.83519,False,7.7,6.927509153805452,66.26182524523085,-3.3695,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL22,14.990663761154806,14.1732,45.0,0.0,9.7119,-41.812271,171.839661,False,7.7,7.09402740019645,64.93609293450018,-4.3302,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL26,14.990663761154806,16.6208,45.0,0.0,11.3592,-41.795868,171.830551,False,7.7,6.942176167598728,93.63681737724177,-5.8374,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL09,14.990663761154806,7.3838,45.0,0.0,4.0296,-41.85643,171.859833,False,7.7,7.144772459366108,78.60989146086376,0.0931,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL05,14.990663761154806,11.6425,45.0,0.0,7.81961,-41.866928,171.795242,False,7.7,6.918292412153453,78.28521748018778,3.4846,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL03,14.990663761154806,11.7548,45.0,0.0,7.88673,-41.871628,171.789185,False,7.7,7.127165263351808,84.67498452739949,4.2526,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL01,14.990663761154806,19.5375,45.0,0.0,13.3496,-41.822296,171.777679,False,7.7,6.7494966180861375,78.92658407537255,-1.3461,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL19,14.990663761154806,7.287,45.0,0.0,4.9334,-41.890381,171.814713,False,7.7,6.619561139248968,111.67574979820348,5.5169,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL28,14.990663761154806,12.3107,45.0,0.0,6.77083,-41.849197,171.811493,False,7.7,7.127303840893853,85.27092931361392,0.8977,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL16,14.990663761154806,8.3777,45.0,0.0,5.73105,-41.83757,171.874649,False,7.7,6.9971651686408345,68.78680737567528,-2.5876,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL23,14.990663761154806,9.5724,45.0,0.0,6.65779,-41.910339,171.778015,False,7.7,6.743200996898983,62.28122754296476,8.7035,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL15,14.990663761154806,15.2485,45.0,0.0,10.236,-41.858368,171.767151,False,7.7,7.13893698925017,51.44363279484492,3.3922,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL07,14.990663761154806,7.7296,45.0,0.0,5.40291,-41.897079,171.805588,False,7.7,6.7750500787842975,78.59215565913985,6.4076,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL06,14.990663761154806,4.7125,45.0,0.0,3.26018,-41.823792,171.923004,False,7.7,6.897369434282643,84.7065050324212,-5.5411,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL11,14.990663761154806,11.1128,45.0,0.0,7.65284,-41.802399,171.878494,False,7.7,6.983848781144975,71.29525169881668,-6.5309,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL10,14.990663761154806,12.0215,45.0,0.0,6.60636,-41.840668,171.83461,False,7.7,6.8711497215092265,62.77813550305624,-1.1062,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL02,14.990663761154806,10.2174,45.0,0.0,7.03512,-41.838638,171.854706,False,7.7,6.897541749548407,102.70692981903808,-1.8708,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL14,14.990663761154806,12.5726,45.0,0.0,6.88048,-41.845566,171.817139,False,7.7,6.959575301083251,60.78805385943744,0.2373,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL24,14.990663761154806,10.1452,45.0,0.0,6.81279,-41.863159,171.814743,False,7.7,7.088753835905969,96.14654783044851,2.507,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL25,14.990663761154806,12.3574,45.0,0.0,8.47647,-41.791611,171.876297,False,7.7,6.8100355455571995,71.0387303388959,-7.6149,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL27,14.990663761154806,13.8072,45.0,0.0,7.53837,-41.838348,171.817902,False,7.7,7.020318726695863,75.05553399062157,-0.8429,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL18,14.990663761154806,9.4708,45.0,0.0,6.58807,-41.893387,171.791946,False,7.7,7.003473651862861,76.90649309108778,6.4955,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Inangahua_REL13,14.990663761154806,14.8281,45.0,0.0,10.1924,-41.811478,171.833389,False,7.7,6.991957007717175,98.63760349966067,-4.2033,216.6,ACTIVE_SHALLOW,21.2,14.990663761154806,0.0
Urewera3_REL12,18.02198188012341,9.6531,80.0,0.0,9.4663,-38.093338,177.380127,False,10.92,7.043158229690433,-40.13385397959564,-0.0166,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL29,18.02198188012341,6.3026,80.0,0.0,6.22912,-38.096008,177.386963,False,10.92,7.106473017421794,-30.00241702848561,0.4287,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL19,18.02198188012341,12.1465,80.0,0.0,11.8927,-38.207077,177.420685,False,10.92,6.835147628956047,-22.41082518693122,13.2875,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL30,18.02198188012341,13.7903,80.0,0.0,13.4883,-38.028229,177.364883,False,10.92,7.218894678533394,-60.18965962291958,-7.4443,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL28,18.02198188012341,4.8536,80.0,0.0,4.61189,-38.149719,177.419327,False,10.92,6.991735121485043,-9.348465171702657,7.013,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL23,18.02198188012341,10.2383,80.0,0.0,10.0549,-37.997742,177.368484,False,10.92,6.872200332501345,-24.079747943583413,-10.8092,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL22,18.02198188012341,11.5403,80.0,0.0,11.3054,-38.206909,177.421844,False,10.92,6.816066458290748,-39.389584878050755,13.3307,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL18,18.02198188012341,9.1509,80.0,0.0,8.97582,-38.047562,177.376099,False,10.92,7.122872288904518,-26.44609813079566,-5.0992,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL16,18.02198188012341,8.1698,80.0,0.0,7.74988,-38.148987,177.411911,False,10.92,6.730847071673042,-27.393648559516663,6.7781,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL08,18.02198188012341,10.9225,80.0,0.0,10.4124,-38.152206,177.407898,False,10.92,7.134024981340656,-28.58308073560244,7.0658,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL14,18.02198188012341,10.9146,80.0,0.0,10.7416,-37.988068,177.366043,False,10.92,7.035347680723463,-58.093308229252756,-11.9277,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL02,18.02198188012341,4.319,80.0,0.0,4.13644,-38.162598,177.428055,False,10.92,7.1339573557296125,-38.597565926663115,8.5931,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL13,18.02198188012341,16.146,80.0,0.0,15.8426,-38.084366,177.366257,False,10.92,6.8134601480968895,-41.61987344581704,-1.2258,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL27,18.02198188012341,11.9865,80.0,0.0,11.3633,-38.162231,177.411758,False,10.92,6.807062198274076,-32.032650407278254,8.3243,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL10,18.02198188012341,15.211,80.0,0.0,14.8616,-38.10289,177.37027,False,10.92,7.004548758838426,-38.80186702161797,0.926,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL24,18.02198188012341,7.0355,80.0,0.0,6.9158,-38.014771,177.376678,False,10.92,7.222975141087568,-70.50066647206074,-8.7338,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL25,18.02198188012341,13.0996,80.0,0.0,12.4093,-38.163345,177.410095,False,10.92,7.037491670928897,-52.832927622173536,8.3881,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL04,18.02198188012341,10.0975,80.0,0.0,9.85869,-38.059448,177.375626,False,10.92,7.051316946165713,-28.67824003436627,-3.8134,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL17,18.02198188012341,9.9636,80.0,0.0,9.76059,-38.027191,177.372284,False,10.92,7.185612378757084,-50.24570048555333,-7.4489,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL20,18.02198188012341,12.3213,80.0,0.0,11.7437,-38.121658,177.38678,False,10.92,7.2125346559386925,-24.532683595468374,3.2735,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL07,18.02198188012341,7.1335,80.0,0.0,7.01389,-38.096237,177.385406,False,10.92,6.789873319127168,-23.720776279538175,0.3839,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL11,18.02198188012341,16.3876,80.0,0.0,16.0388,-38.040558,177.361084,False,10.92,6.932620386540201,-47.91845137078196,-6.1851,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL05,18.02198188012341,5.3634,80.0,0.0,5.08735,-38.116516,177.398514,False,10.92,6.794627009129688,-73.02579411059331,2.775,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL21,18.02198188012341,12.3548,80.0,0.0,12.1149,-38.092285,177.374664,False,10.92,7.1548291311697145,-58.89766069372754,-0.2416,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL03,18.02198188012341,12.7641,80.0,0.0,12.1241,-38.151871,177.4039,False,10.92,6.978858637722743,-57.257604575014035,6.9964,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL01,18.02198188012341,7.0614,80.0,0.0,6.70389,-38.118591,177.396164,False,10.92,6.941507478305959,-23.77961581377244,3.0334,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL06,18.02198188012341,7.5668,80.0,0.0,7.40628,-37.995209,177.37355,False,10.92,6.956121774692682,-29.41859141193245,-10.9506,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL26,18.02198188012341,6.5826,80.0,0.0,6.42532,-38.008377,177.376968,False,10.92,6.865883993751452,-30.16381337377516,-9.4619,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL09,18.02198188012341,5.1501,80.0,0.0,5.05196,-38.067047,177.386169,False,10.92,7.061409986968732,-42.37821295369804,-2.8416,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
Urewera3_REL15,18.02198188012341,9.8172,80.0,0.0,9.6625,-38.057587,177.375809,False,10.92,6.921025631011803,-34.87183285778406,-4.0412,167.0,ACTIVE_SHALLOW,18.3,18.02198188012341,0.0
PukeShep_REL25,23.044501420485666,17.7414,80.0,0.0,17.3522,-41.178757,174.695602,False,10.120000000000001,7.049557367891005,-8.1192182019619,10.5139,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL17,23.044501420485666,6.9922,80.0,0.0,6.89201,-41.121078,174.780792,False,10.120000000000001,7.277839540834264,-21.90742209053295,1.1915,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL05,23.044501420485666,11.4875,80.0,0.0,11.1934,-41.150696,174.739929,False,10.120000000000001,6.923840342676653,-1.8058131853179304,5.9087,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL11,23.044501420485666,5.7368,80.0,0.0,5.62114,-41.14006,174.765213,False,10.120000000000001,7.093914614762883,1.1725393086320537,3.7646,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL31,23.044501420485666,21.955,80.0,0.0,21.4581,-41.108749,174.754807,False,10.120000000000001,7.091227105231441,-12.564649300831464,1.1025,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL22,23.044501420485666,13.5733,80.0,0.0,13.2463,-41.108139,174.777023,False,10.120000000000001,7.087131796208122,13.359150498319623,0.1685,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL03,23.044501420485666,11.542,80.0,0.0,11.2912,-41.18721,174.70314,False,10.120000000000001,7.1036950427039365,-17.244232169046853,10.9917,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL14,23.044501420485666,22.1271,80.0,0.0,21.5559,-41.125168,174.738129,False,10.120000000000001,7.2100953258236276,-0.4438860847534727,3.4733,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL20,23.044501420485666,13.6035,80.0,0.0,13.2463,-41.148331,174.736877,False,10.120000000000001,7.0668590205872155,14.243615163587265,5.7408,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL15,23.044501420485666,11.5604,80.0,0.0,11.2897,-41.033066,174.857224,False,10.120000000000001,7.132304626737144,-1.2035329233744958,-10.5899,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL29,23.044501420485666,13.6444,80.0,0.0,13.3423,-41.050079,174.834808,False,10.120000000000001,7.131347197666173,2.2687285499451377,-7.8979,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL12,23.044501420485666,18.0264,80.0,0.0,17.5477,-41.115448,174.758392,False,10.120000000000001,7.126110498369921,9.02767865183435,1.6886,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL08,23.044501420485666,16.9995,80.0,0.0,16.5701,-41.067429,174.808884,False,10.120000000000001,7.113105626540003,-2.2024321069629313,-5.1884,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL24,23.044501420485666,18.7039,80.0,0.0,18.232,-41.156555,174.71553,False,10.120000000000001,7.03660336792997,-24.56971387659121,7.484,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL01,23.044501420485666,12.6207,80.0,0.0,12.3665,-41.1763,174.711212,False,10.120000000000001,6.964856314655393,-21.820477077867626,9.622,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL23,23.044501420485666,10.6923,80.0,0.0,10.4099,-41.059601,174.833008,False,10.120000000000001,7.0755517863759865,10.852136776315833,-6.9321,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL19,23.044501420485666,11.8274,80.0,0.0,11.5844,-41.124527,174.76503,False,10.120000000000001,7.056400941819619,-19.27061797704349,2.2265,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL21,23.044501420485666,12.366,80.0,0.0,12.0732,-41.083221,174.804962,False,10.120000000000001,6.9981023506591296,12.705768668165947,-3.5114,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL18,23.044501420485666,9.7,80.0,0.0,9.5315,-41.122589,174.772369,False,10.120000000000001,7.13811443539866,-9.468055807393027,1.6941,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL09,23.044501420485666,16.6378,80.0,0.0,16.2769,-41.079147,174.797974,False,10.120000000000001,7.000403070541254,13.197640234682552,-3.5831,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL16,23.044501420485666,15.9625,80.0,0.0,15.5926,-41.159378,174.71965,False,10.120000000000001,6.991179809854742,16.544349664379098,7.5465,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL06,23.044501420485666,14.5675,80.0,0.0,14.2239,-41.097305,174.785263,False,10.120000000000001,7.1829683326676514,1.7581834889309957,-1.2939,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL28,23.044501420485666,11.9496,80.0,0.0,11.6806,-41.047089,174.842163,False,10.120000000000001,7.064507845813163,10.121190708595662,-8.5408,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL04,23.044501420485666,11.5869,80.0,0.0,11.2897,-41.051727,174.838577,False,10.120000000000001,7.156121153991813,1.2215216109339906,-7.9171,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL07,23.044501420485666,16.961,80.0,0.0,16.5701,-41.073868,174.802444,False,10.120000000000001,7.250090591713741,11.400805358655616,-4.2979,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL32,23.044501420485666,18.9178,80.0,0.0,18.4251,-41.044586,174.826935,False,10.120000000000001,6.899982926020278,-1.6965959127600456,-8.1405,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL26,23.044501420485666,14.7885,80.0,0.0,14.4194,-41.150986,174.73114,False,10.120000000000001,6.979431444714285,-17.727601359089988,6.2228,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL02,23.044501420485666,8.4303,80.0,0.0,8.26063,-41.09201,174.806229,False,10.120000000000001,6.872523730243943,21.188285250367528,-2.7081,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL27,23.044501420485666,9.2617,80.0,0.0,9.04271,-41.112198,174.784027,False,10.120000000000001,7.243982647392149,6.1699632874347685,0.2461,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
PukeShep_REL30,23.044501420485666,15.841,80.0,0.0,15.4948,-41.132889,174.746384,False,10.120000000000001,7.030465392784143,-18.076217352847213,3.8478,212.2,ACTIVE_SHALLOW,23.4,23.044501420485666,0.0
